time	V(vrec)
1.250932555397545e-004	7.532559e-016
1.250932560825880e-004	-4.118933e-016
1.250932562182964e-004	4.961894e-002
1.250932564897131e-004	1.069863e+000
1.250932567446138e-004	4.378860e+000
1.250932570084337e-004	1.120848e+001
1.250932573486872e-004	2.493056e+001
1.250932578662406e-004	5.479631e+001
1.250932586787088e-004	1.192045e+002
1.250932599843501e-004	2.555874e+002
1.250932621487322e-004	5.224150e+002
1.250932626253561e-004	5.850131e+002
1.250932626402506e-004	5.870979e+002
1.250932626700396e-004	5.914530e+002
1.250932626774868e-004	5.925428e+002
1.250932626923813e-004	5.947245e+002
1.250932627221703e-004	5.990914e+002
1.250932627231012e-004	5.992095e+002
1.250932627249630e-004	5.993741e+002
1.250932627254285e-004	5.993904e+002
1.250932627263594e-004	5.993906e+002
1.250932627282212e-004	5.993908e+002
1.250932627319448e-004	5.993911e+002
1.250932627393921e-004	5.993915e+002
1.250932627542866e-004	5.993922e+002
1.250932627840756e-004	5.993931e+002
1.250932628436536e-004	5.993942e+002
1.250932629628095e-004	5.993957e+002
1.250932632011215e-004	5.993975e+002
1.250932636777454e-004	5.993994e+002
1.250932646309933e-004	5.994014e+002
1.250932665374890e-004	5.994033e+002
1.250932703504803e-004	5.994049e+002
1.250932779764631e-004	5.994060e+002
1.250932932284287e-004	5.994067e+002
1.250933237323597e-004	5.994072e+002
1.250933847402218e-004	5.994074e+002
1.250935067559461e-004	5.994075e+002
1.250937507873946e-004	5.994076e+002
1.250942388502916e-004	5.994077e+002
1.250952149760856e-004	5.994077e+002
1.250971672276736e-004	5.994074e+002
1.251010717308496e-004	5.994063e+002
1.251088807372015e-004	5.994024e+002
1.251108329887895e-004	5.994011e+002
1.251147374919655e-004	5.993978e+002
1.251225464983174e-004	5.993903e+002
1.251244987499054e-004	5.993883e+002
1.251284032530814e-004	5.993839e+002
1.251362122594334e-004	5.993748e+002
1.251381645110214e-004	5.993724e+002
1.251420690141973e-004	5.993677e+002
1.251498780205493e-004	5.993580e+002
1.251518302721373e-004	5.993555e+002
1.251557347753133e-004	5.993506e+002
1.251635437816652e-004	5.993407e+002
1.251654960332532e-004	5.993382e+002
1.251694005364292e-004	5.993333e+002
1.251772095427812e-004	5.993232e+002
1.251928275554851e-004	5.993033e+002
1.252240635808929e-004	5.992632e+002
1.252865356317086e-004	5.991831e+002
1.264693855535358e-004	5.976577e+002
1.276522354753631e-004	5.961085e+002
1.288350853971903e-004	5.945355e+002
1.300179353190175e-004	5.929387e+002
1.312007852408447e-004	5.913181e+002
1.323836351626719e-004	5.896738e+002
1.335664850844991e-004	5.880056e+002
1.417824575162510e-004	5.761633e+002
1.423438221528763e-004	5.752979e+002
1.424079781113478e-004	5.751952e+002
1.424717793244702e-004	5.733821e+002
1.425320670557403e-004	5.675667e+002
1.425337285274971e-004	5.661493e+002
1.425370514710106e-004	5.601495e+002
1.425378822068890e-004	5.575840e+002
1.425395436786458e-004	5.496950e+002
1.425399590465850e-004	5.454992e+002
1.425407897824634e-004	5.305862e+002
1.425408157429596e-004	5.288099e+002
1.425408165542251e-004	5.286370e+002
1.425408167570415e-004	5.285688e+002
1.425408171626742e-004	5.284149e+002
1.425408172640824e-004	5.283699e+002
1.425408174668988e-004	5.282542e+002
1.425408178725315e-004	5.279559e+002
1.425408178852076e-004	5.279371e+002
1.425408179105596e-004	5.278859e+002
1.425408179168976e-004	5.278710e+002
1.425408179295736e-004	5.278361e+002
1.425408179327426e-004	5.278261e+002
1.425408179390806e-004	5.278021e+002
1.425408179406652e-004	5.277946e+002
1.425408179438342e-004	5.277768e+002
1.425408179446264e-004	5.277717e+002
1.425408179462109e-004	5.277596e+002
1.425408179466070e-004	5.204416e+002
1.425408179473993e-004	4.576419e+002
1.425408179475974e-004	4.073459e+002
1.425408179479935e-004	2.543232e+002
1.425408179480925e-004	2.160682e+002
1.425408179482906e-004	1.395837e+002
1.425408179483401e-004	1.204649e+002
1.425408179484391e-004	8.219621e+001
1.425408179484639e-004	7.262967e+001
1.425408179485134e-004	5.353951e+001
1.425408179486124e-004	3.449197e+001
1.425409429486124e-004	3.902221e+002
1.425410679486124e-004	5.496511e+002
1.425420679486124e-004	6.197770e+002
1.425423179486124e-004	6.200592e+002
1.425423804486124e-004	6.201010e+002
1.425432554486124e-004	6.203781e+002
1.425442554486124e-004	6.205856e+002
1.425462554486124e-004	6.208464e+002
1.425502554486124e-004	6.210867e+002
1.425582554486124e-004	6.212055e+002
1.425742554486124e-004	6.212237e+002
1.426062554486124e-004	6.212224e+002
1.426702554486124e-004	6.212197e+002
1.427982554486124e-004	6.212143e+002
1.429411497481396e-004	6.212083e+002
1.478157993973880e-004	6.209639e+002
1.478977283836690e-004	6.209589e+002
1.479796573699501e-004	6.209540e+002
1.480615863562311e-004	6.209490e+002
1.481435153425122e-004	6.209440e+002
1.482254443287932e-004	6.209389e+002
1.483073733150743e-004	6.209338e+002
1.483893023013553e-004	6.209286e+002
1.484621280669385e-004	6.209241e+002
1.484644038721129e-004	6.209240e+002
1.484689554824619e-004	6.209236e+002
1.484780587031598e-004	6.209230e+002
1.484962651445556e-004	6.209219e+002
1.484963543706204e-004	6.209219e+002
1.484965328227501e-004	6.209219e+002
1.484968897270095e-004	6.209219e+002
1.484976035355283e-004	6.209218e+002
1.484990311525659e-004	6.209218e+002
1.485018863866411e-004	6.209216e+002
1.485047242801400e-004	6.209214e+002
1.485104000671378e-004	6.209210e+002
1.485165652116900e-004	6.209206e+002
1.485288955007942e-004	6.209198e+002
1.485508515806742e-004	6.209184e+002
1.485608171340680e-004	6.209178e+002
1.485754714372645e-004	6.209169e+002
1.485924945367816e-004	6.209158e+002
1.486174847012328e-004	6.209141e+002
1.486598643495665e-004	6.209114e+002
1.487013771641473e-004	6.209088e+002
1.487415657073857e-004	6.209061e+002
1.488124241493929e-004	6.209015e+002
1.489331474985415e-004	6.208935e+002
1.491470506900575e-004	6.208792e+002
1.491878518637399e-004	6.208765e+002
1.492468873560273e-004	6.208724e+002
1.493230174194921e-004	6.208672e+002
1.494752775464218e-004	6.208567e+002
1.494800356753883e-004	6.208563e+002
1.494895519333214e-004	6.208557e+002
1.495085844491876e-004	6.208544e+002
1.495466494809200e-004	6.208517e+002
1.495513801989709e-004	6.208514e+002
1.495608416350727e-004	6.208507e+002
1.495797645072762e-004	6.208494e+002
1.496176102516832e-004	6.208467e+002
1.496933017404973e-004	6.208413e+002
1.496956670995227e-004	6.208411e+002
1.497003978175736e-004	6.208408e+002
1.497098592536754e-004	6.208401e+002
1.497287821258789e-004	6.193340e+002
1.497666278702859e-004	6.146964e+002
1.498423193591000e-004	6.112908e+002
1.499937023367281e-004	6.108964e+002
1.513083559939728e-004	6.093182e+002
1.526230096512176e-004	6.077256e+002
1.539376633084623e-004	6.061187e+002
1.552523169657070e-004	6.044976e+002
1.565669706229517e-004	6.028621e+002
1.578816242801964e-004	6.012123e+002
1.591962779374411e-004	5.995482e+002
1.595110457701186e-004	5.991447e+002
1.598258136027961e-004	5.987398e+002
1.601405814354736e-004	5.983333e+002
1.604553492681511e-004	5.979254e+002
1.607701171008286e-004	5.975161e+002
1.610848849335061e-004	5.971052e+002
1.613996527661836e-004	5.966929e+002
1.622895844584730e-004	5.955301e+002
1.631795161507625e-004	5.943562e+002
1.640694478430519e-004	5.931712e+002
1.649593795353414e-004	5.919752e+002
1.658493112276309e-004	5.907680e+002
1.667392429199203e-004	5.895497e+002
1.676291746122098e-004	5.883204e+002
1.677679698770124e-004	5.880856e+002
1.680455604066178e-004	5.874825e+002
1.680461006030637e-004	5.874735e+002
1.680471809959555e-004	5.874376e+002
1.680493417817391e-004	5.873452e+002
1.680536633533062e-004	5.870166e+002
1.680623064964406e-004	5.860198e+002
1.680625765946636e-004	5.859735e+002
1.680631167911095e-004	5.858502e+002
1.680641971840013e-004	5.855598e+002
1.680663579697848e-004	5.847419e+002
1.680706795413520e-004	5.824619e+002
1.680717599342438e-004	5.815654e+002
1.680739207200274e-004	5.774521e+002
1.680782422915946e-004	5.634366e+002
1.680783773407061e-004	5.622836e+002
1.680786474389290e-004	5.583456e+002
1.680787149634848e-004	5.568084e+002
1.680788500125963e-004	5.515554e+002
1.680788837748741e-004	5.489570e+002
1.680788839067580e-004	5.489148e+002
1.680788841705258e-004	5.487769e+002
1.680788842364678e-004	5.487384e+002
1.680788843683517e-004	5.486489e+002
1.680788844013226e-004	5.486230e+002
1.680788844672646e-004	5.485532e+002
1.680788845991485e-004	5.484758e+002
1.680798845991485e-004	6.013934e+002
1.680808845991485e-004	6.198264e+002
1.680811345991485e-004	6.201814e+002
1.680811970991485e-004	6.202407e+002
1.680813220991485e-004	6.202707e+002
1.680815720991485e-004	6.203246e+002
1.680820720991485e-004	6.204139e+002
1.680830720991485e-004	6.205417e+002
1.680850720991485e-004	6.206751e+002
1.680890720991485e-004	6.207522e+002
1.680970720991485e-004	6.207683e+002
1.681130720991485e-004	6.207670e+002
1.681450720991485e-004	6.207645e+002
1.682090720991485e-004	6.207593e+002
1.683370720991485e-004	6.207490e+002
1.684749956611163e-004	6.207376e+002
1.692563829465967e-004	6.206842e+002
1.700377702320771e-004	6.206126e+002
1.708191575175575e-004	6.205230e+002
1.716005448030379e-004	6.204152e+002
1.723819320885183e-004	6.202894e+002
1.731633193739987e-004	6.201454e+002
1.739447066594791e-004	6.199833e+002
1.739474127912257e-004	6.199826e+002
1.739528250547192e-004	6.199812e+002
1.739636495817060e-004	6.199785e+002
1.739639878481743e-004	6.199783e+002
1.739646643811110e-004	6.199782e+002
1.739660174469844e-004	6.199778e+002
1.739687235787310e-004	6.199771e+002
1.739741358422245e-004	6.199757e+002
1.739849603692113e-004	6.199729e+002
1.739957199215101e-004	6.199701e+002
1.740069092901135e-004	6.199672e+002
1.740272656451502e-004	6.199618e+002
1.740359116099299e-004	6.199595e+002
1.740490663585907e-004	6.199561e+002
1.740639779115454e-004	6.199520e+002
1.740864764803658e-004	6.199459e+002
1.741642001698114e-004	6.199245e+002
1.742011862346425e-004	6.199141e+002
1.742673423607984e-004	6.198948e+002
1.743737471740800e-004	6.198624e+002
1.745660777349501e-004	6.198011e+002
1.746115177755299e-004	6.197855e+002
1.746443289987435e-004	6.197740e+002
1.747007841928376e-004	6.197536e+002
1.748136945810258e-004	6.197114e+002
1.748419221780729e-004	6.197004e+002
1.749036700466133e-004	6.196758e+002
1.749107269458751e-004	6.196729e+002
1.749248407443986e-004	6.196670e+002
1.749530683414457e-004	6.196552e+002
1.749811308597531e-004	6.196431e+002
1.750372558963679e-004	6.196185e+002
1.750976390699178e-004	6.165205e+002
1.752184054170175e-004	6.029437e+002
1.752485970037925e-004	6.010720e+002
1.753089801773423e-004	6.009945e+002
1.755223378388655e-004	6.007238e+002
1.763519457896615e-004	5.996665e+002
1.771815537404575e-004	5.985986e+002
1.780111616912535e-004	5.975203e+002
1.788407696420495e-004	5.964314e+002
1.796703775928455e-004	5.953320e+002
1.804999855436415e-004	5.942221e+002
1.813295934944375e-004	5.931016e+002
1.829515979002720e-004	5.909385e+002
1.845736023061065e-004	5.887292e+002
1.861956067119409e-004	5.864735e+002
1.878176111177754e-004	5.841716e+002
1.894396155236099e-004	5.818234e+002
1.910616199294444e-004	5.794290e+002
1.926836243352788e-004	5.769882e+002
1.927718966838957e-004	5.767657e+002
1.928596996568482e-004	5.763463e+002
1.928610296444728e-004	5.763090e+002
1.928636896197219e-004	5.761461e+002
1.928690095702203e-004	5.754753e+002
1.928796494712170e-004	5.732688e+002
1.928799819681231e-004	5.731562e+002
1.928806469619354e-004	5.728374e+002
1.928819769495600e-004	5.720443e+002
1.928846369248092e-004	5.693756e+002
1.928899568753076e-004	5.604536e+002
1.928912868629321e-004	5.565412e+002
1.928916193598383e-004	5.549176e+002
1.928922843536506e-004	5.506912e+002
1.928924506021037e-004	5.493262e+002
1.928927830990098e-004	5.459331e+002
1.928928662232363e-004	5.448902e+002
1.928930324716894e-004	5.423742e+002
1.928930740338027e-004	5.416140e+002
1.928931571580292e-004	5.394292e+002
1.928933234064823e-004	5.335190e+002
1.928933286017464e-004	5.331544e+002
1.928933389922747e-004	5.320225e+002
1.928933415899068e-004	5.316572e+002
1.928933422393148e-004	5.315457e+002
1.928933435381309e-004	5.312487e+002
1.928933461357629e-004	5.304536e+002
1.928933462169389e-004	5.304098e+002
1.928933463792909e-004	5.302828e+002
1.928933464198790e-004	5.302418e+002
1.928933465010550e-004	5.301354e+002
1.928933465213489e-004	5.301000e+002
1.928933465264224e-004	5.300885e+002
1.928933465365694e-004	5.300621e+002
1.928933465391062e-004	5.300543e+002
1.928933465441797e-004	5.300322e+002
1.928933465543267e-004	3.016677e+002
1.928933465543316e-004	2.827810e+002
1.928933465543913e-004	4.365265e+001
1.928933465544509e-004	3.013215e+001
1.928934715544508e-004	3.868242e+002
1.928935965544508e-004	5.458243e+002
1.928945965544508e-004	6.197767e+002
1.928948465544508e-004	6.200583e+002
1.928949090544508e-004	6.200999e+002
1.928957840544508e-004	6.203749e+002
1.928967840544508e-004	6.205796e+002
1.928987840544508e-004	6.208336e+002
1.929027840544508e-004	6.210613e+002
1.929107840544508e-004	6.211673e+002
1.929267840544508e-004	6.211805e+002
1.929587840544508e-004	6.211790e+002
1.930227840544508e-004	6.211762e+002
1.931507840544508e-004	6.211705e+002
1.932931380509637e-004	6.211641e+002
1.987855659933113e-004	6.208589e+002
1.987947366739778e-004	6.208583e+002
1.988130780353107e-004	6.208571e+002
1.988497607579766e-004	6.208545e+002
1.988543180006171e-004	6.208542e+002
1.988547390739966e-004	6.208541e+002
1.988555812207556e-004	6.208541e+002
1.988572655142736e-004	6.208539e+002
1.988592738047551e-004	6.208538e+002
1.988643849865997e-004	6.208535e+002
1.988709022679389e-004	6.208530e+002
1.988839368306171e-004	6.208521e+002
1.989100059559736e-004	6.208503e+002
1.989621442066866e-004	6.208466e+002
1.990664207081127e-004	6.208391e+002
1.991788895543984e-004	6.208310e+002
1.992837067431739e-004	6.208234e+002
1.994728149468361e-004	6.208094e+002
1.995289733109329e-004	6.208052e+002
1.995725234196133e-004	6.208019e+002
1.996596236369739e-004	6.207952e+002
1.998338240716952e-004	6.207819e+002
1.998392678352802e-004	6.207814e+002
1.998501553624503e-004	6.207806e+002
1.998528772442428e-004	6.207804e+002
1.998583210078279e-004	6.207800e+002
1.998692085349980e-004	6.207791e+002
1.998909835893381e-004	6.207774e+002
1.999126300536908e-004	6.207757e+002
1.999559229823963e-004	6.207723e+002
2.000026129277013e-004	6.207686e+002
2.000142854140276e-004	6.207676e+002
2.000376303866801e-004	6.207656e+002
2.000843203319851e-004	6.189481e+002
2.001777002225951e-004	6.109515e+002
2.002010451952476e-004	6.098448e+002
2.002068814384107e-004	6.098374e+002
2.002287397163597e-004	6.098109e+002
2.002505979943087e-004	6.097844e+002
2.002724562722576e-004	6.097580e+002
2.002943145502066e-004	6.097317e+002
2.003161728281555e-004	6.097055e+002
2.003380311061045e-004	6.096793e+002
2.003598893840535e-004	6.096531e+002
2.018453231564127e-004	6.078526e+002
2.033307569287719e-004	6.060334e+002
2.048161907011311e-004	6.041956e+002
2.063016244734904e-004	6.023391e+002
2.077870582458496e-004	6.004640e+002
2.092724920182088e-004	5.985702e+002
2.107579257905680e-004	5.966578e+002
2.129761735572912e-004	5.937208e+002
2.137493064683334e-004	5.926906e+002
2.145224393793756e-004	5.916512e+002
2.152955722904178e-004	5.906025e+002
2.160687052014600e-004	5.895447e+002
2.168418381125022e-004	5.884776e+002
2.176149710235444e-004	5.874013e+002
2.183881039345866e-004	5.863158e+002
2.184274878485955e-004	5.862589e+002
2.184638351062848e-004	5.848727e+002
2.185306893752056e-004	5.774174e+002
2.185323656795759e-004	5.749583e+002
2.185357182883166e-004	5.619278e+002
2.185365564405017e-004	5.528640e+002
2.185367659785480e-004	5.465034e+002
2.185367725266120e-004	5.455744e+002
2.185367727312390e-004	5.454741e+002
2.185367727823957e-004	5.454277e+002
2.185367728847093e-004	5.453055e+002
2.185367729102876e-004	5.452630e+002
2.185367729166822e-004	5.452385e+002
2.185367729204969e-004	5.452043e+002
2.185367729243116e-004	5.451754e+002
2.185367729319409e-004	5.451312e+002
2.185367729357556e-004	5.451227e+002
2.185367729395703e-004	5.451230e+002
2.185368979395703e-004	5.995414e+002
2.185370229395703e-004	6.185612e+002
2.185370541895703e-004	6.189078e+002
2.185370620020703e-004	6.189614e+002
2.185372026270703e-004	6.191799e+002
2.185373432520703e-004	6.193684e+002
2.185374838770703e-004	6.195269e+002
2.185376245020703e-004	6.196554e+002
2.185377651270703e-004	6.197539e+002
2.185379057520703e-004	6.198223e+002
2.185380463770703e-004	6.198608e+002
2.185390463770703e-004	6.202021e+002
2.185410463770703e-004	6.205353e+002
2.185450463770703e-004	6.207688e+002
2.185530463770703e-004	6.208472e+002
2.185690463770703e-004	6.208474e+002
2.186010463770703e-004	6.208452e+002
2.186650463770703e-004	6.208406e+002
2.187930463770703e-004	6.208314e+002
2.189333938414311e-004	6.208211e+002
